invoice_id,age,annual_income,days_past_due,outstanding_amount,true_pd,true_lgd,default_flag,pred_pd,pred_lgd,expected_loss,value_of_call,selected_optimized,selected_random,selected_naive_risk
INV_01162,21.1,67390.55,3,6867.1,0.0907800999049246,0.6354308190490439,0,0.0873285230949503,0.7277234498208864,436.4111688877929,130.92335066633785,0,0,0
INV_01163,18.5,84190.72,12,8466.01,0.0961020206349065,0.8138827306903262,0,0.0979722012998903,0.7262355757105443,602.3642141010508,180.70926423031526,0,0,0
INV_01164,45.2,51325.07,10,5449.42,0.1148167177359729,0.8234098355243539,0,0.1295663348104577,0.7216828876750502,509.5524128827272,152.86572386481816,0,0,0
INV_01165,59.4,82339.6,21,8975.33,0.114841212512333,0.8762173458061259,0,0.1519170000182658,0.7620615895607178,1039.0749460105267,311.722483803158,0,0,0
INV_01166,48.8,39973.8,5,4449.08,0.1127825315988922,0.8265243738724788,0,0.1295663348104577,0.7251348126673851,418.0046798323481,125.40140394970442,0,0,0
INV_01167,40.6,93717.56,50,8255.32,0.1783751174715871,0.5726974169791809,0,0.1854033903549912,0.7012959003788152,1073.3784804032646,322.01354412097936,0,0,0
INV_01168,40.9,41556.31,15,4449.67,0.1337729057772944,0.673267566061983,0,0.1389854870867529,0.7235010454889514,447.4416626790821,134.23249880372464,0,0,0
INV_01169,43.5,33005.48,20,4154.37,0.1541460268674243,0.340092057663336,0,0.1514719442641986,0.7081961646789137,445.6469554195407,133.6940866258622,0,0,0
INV_01170,42.6,63799.05,1,5655.9,0.0895495070998832,0.3820094748732253,0,0.0993230550566888,0.7195131410267609,404.1946137947874,121.25838413843621,0,0,0
INV_01171,37.8,52238.99,17,5523.86,0.1295657224587241,0.7134209175106611,0,0.1179185102129928,0.7191056127286349,468.4004732433657,140.52014197300971,0,0,0
INV_01172,36.0,55288.08,10,4976.03,0.1119070570494756,0.7020230600948886,1,0.1179185102129928,0.7228781062471807,424.16032696806377,127.24809809041912,0,0,0
INV_01173,34.4,31506.46,52,5146.82,0.2627542551791343,0.7181935005301399,1,0.3143262411347517,0.7016017028333522,1135.0376128237851,340.51128384713553,0,0,0
INV_01174,27.5,32118.78,44,1885.05,0.2312753991918212,0.7850018724789469,0,0.230392156862745,0.7164243397929116,311.14361755466416,93.34308526639924,0,0,0
INV_01175,32.2,45033.08,21,5659.26,0.1455808664541771,0.6463093065643505,1,0.1391218755210136,0.7189529827515078,566.0509981798274,169.8152994539482,0,0,0
INV_01176,18.1,74905.74,30,5819.76,0.141565877264517,0.7345875865567896,0,0.1439804920817579,0.7224326211851491,605.3493451029337,181.6048035308801,0,0,0
INV_01177,34.0,45926.35,21,6385.69,0.1447710705244895,0.7725357822503383,0,0.1433265316244039,0.7227044834312824,661.4471839741534,198.434155192246,0,0,0
INV_01178,25.1,32353.32,1,2093.78,0.1101279511000803,0.7575677935208442,0,0.1145171496687752,0.7210886061820218,172.89809584741363,51.86942875422409,0,0,0
INV_01179,24.0,93942.17,25,9583.89,0.1146093138987305,0.9399085297979796,1,0.1365373235876833,0.7231306962461044,946.258956693396,283.8776870080188,0,0,0
INV_01180,36.8,31917.35,4,1562.54,0.11666537081786,0.8258092903266037,0,0.1145171496687752,0.7230121462583274,129.37407777505547,38.81222333251664,0,0,0
INV_01181,48.9,56147.81,23,4264.8,0.1406808142502525,0.5738824132741219,0,0.1519170000182658,0.7296157337806214,472.7148394237729,141.81445182713188,0,0,0
INV_01182,44.2,75151.68,1,8412.91,0.0830142586036121,0.8250603252563571,0,0.0824991685854782,0.7218421464246196,501.00037448806654,150.30011234641995,0,0,0
INV_01183,19.3,43723.36,8,5400.5,0.1162774745112736,0.8386961045976907,0,0.1179185102129928,0.717686742154819,457.03649202208504,137.1109476066255,0,0,0
INV_01184,25.1,75056.27,15,7744.99,0.1078663693296949,0.9112224004281444,0,0.1028015558093623,0.724106369284166,576.5313346382943,172.9594003914883,0,0,0
INV_01185,44.4,111930.84,9,11934.17,0.0754522159535871,0.5623173235680298,0,0.0824991685854782,0.7046232964159291,693.7432805014798,208.12298415044395,0,0,0
INV_01186,25.2,73525.03,24,8397.38,0.128311643386523,0.534734089998351,1,0.132332667484293,0.7172534021263273,797.046190044084,239.11385701322519,0,0,0
INV_01187,32.8,51411.79,15,4457.0,0.1256480371320747,0.923779063751589,0,0.1179185102129928,0.716472307719476,376.55119218134365,112.96535765440309,0,0,0
INV_01188,40.5,55450.48,65,4146.09,0.2811885936188441,0.4645395306576454,1,0.2923421141506248,0.707374276007649,857.3918894877969,257.2175668463391,0,0,0
INV_01189,25.3,23557.35,9,2342.03,0.1346760984389566,0.8610872994112092,0,0.133770990913848,0.7191573605355448,225.30888987314177,67.59266696194253,0,0,0
INV_01190,36.1,41190.77,26,3541.88,0.162665316983763,0.7136753883327864,0,0.1433265316244039,0.7096659720564634,360.25864909825475,108.07759472947642,0,0,0
INV_01191,21.7,23847.17,37,2773.34,0.2166954247093888,0.8359058722529971,0,0.1940980854903643,0.6980305820185225,375.74985142095926,112.72495542628778,0,0,0
INV_01192,29.0,35513.52,6,4099.38,0.118216640541894,0.7658270190883734,0,0.1295663348104577,0.7143708379068403,379.43209955364495,113.82962986609348,0,0,0
INV_01193,38.2,53347.26,29,4653.08,0.159028102014479,0.551794169393481,0,0.1433265316244039,0.705288450921697,470.3637922800961,141.10913768402884,0,0,0
INV_01194,19.1,61783.65,10,6882.47,0.1072773665478752,0.798559175511485,0,0.1142486878536694,0.7207411814707791,566.7282807677977,170.0184842303393,0,0,0
INV_01195,39.4,68428.13,3,7496.95,0.0901564265528133,0.6656120756269144,0,0.0824991685854782,0.729508427378544,451.1952298030807,135.3585689409242,0,0,0
INV_01196,34.8,131673.19,1,13890.64,0.056520418825273,0.7149304582806773,0,0.0251928830105495,0.7258337832828349,254.0020981494535,76.20062944483605,0,0,0
INV_01197,40.5,28385.59,28,2430.77,0.1818669938236909,0.5243876986221306,0,0.1766918888767628,0.7186163062728065,308.64379398300264,92.59313819490079,0,0,0
INV_01198,37.2,34954.75,5,4275.4,0.1165036838088258,0.5540739733185559,0,0.1221231663163831,0.7101938921326193,370.8102595454801,111.24307786364403,0,0,0
INV_01199,48.6,60532.73,2,6573.28,0.0932427351651309,0.766239535550025,0,0.0880648097558903,0.7263318013015208,420.4550692031902,126.13652076095705,0,0,0
INV_01200,36.3,78545.45,14,8494.73,0.1035089703971558,0.9277480386656948,0,0.0979722012998903,0.722542596449513,601.3341955128388,180.40025865385164,0,0,0
INV_01201,30.7,39058.39,9,5583.63,0.1220169514998056,0.8416298518516526,0,0.1295663348104577,0.7217982211804209,522.1852652725556,156.6555795817667,0,0,0
INV_01202,36.2,58028.7,24,6130.64,0.1415144149077847,0.6065374867801198,0,0.1391218755210136,0.7185575743997162,612.8621635161032,183.85864905483098,0,0,0
INV_01203,40.4,62626.78,3,5655.72,0.0936936254742283,0.5575872170895254,0,0.0824991685854782,0.7302315133720851,340.72032669224063,102.21609800767219,0,0,0
INV_01204,35.5,118182.84,3,10707.83,0.0644534419605022,0.4301788989275943,0,0.0587459594135245,0.6823327570613315,429.2157892553285,128.76473677659854,0,0,0
INV_01205,35.4,29663.08,11,4094.24,0.1342843576304094,0.834698921243385,0,0.1433265316244039,0.7155578561272012,419.8988088187495,125.96964264562484,0,0,0
INV_01206,28.0,67375.53,15,7094.86,0.1133857306910794,0.4458923926651885,0,0.10620291635358,0.7289308426087888,549.2456163184847,164.77368489554541,0,0,0
INV_01207,28.4,79796.8,35,9649.7,0.1499515009373307,0.8615889124037065,0,0.1481851481851482,0.7235343434658525,1034.6123085559059,310.38369256677174,0,0,0
INV_01208,21.0,70926.58,18,5063.11,0.1170466798978796,0.8806813597845975,0,0.1179185102129928,0.7247972704075597,432.72889493906507,129.81866848171953,0,0,0
INV_01209,52.5,99349.75,47,10845.64,0.163776344828126,0.7874722812588901,0,0.143946770529049,0.7215456855398579,1126.4734099790185,337.9420229937055,0,0,0
INV_01210,22.6,32400.92,5,2978.95,0.1184377304139594,0.9481971707732496,0,0.1179185102129928,0.6987597502892584,245.4556755335299,73.63670266005897,0,0,0
INV_01211,28.1,22878.17,19,1934.3,0.1612327507977678,0.8394486325998998,0,0.1431901431901432,0.7204676816729052,199.5498747132059,59.86496241396176,0,0,0
INV_01212,27.8,96274.47,22,8862.64,0.1068438345934616,0.8527323116011676,0,0.1130891557035208,0.708362639377288,709.9695422478247,212.99086267434743,0,0,0
INV_01213,43.9,44647.3,26,5364.3,0.1592553297112053,0.8404436855657225,0,0.1439804920817579,0.7158638694029021,552.9007193441456,165.87021580324367,0,0,0
INV_01214,32.1,51500.01,90,5763.54,0.4026943688440923,0.8906013786705339,0,0.2739149888143177,0.7083199504051428,1118.238868300547,335.4716604901641,0,0,0
INV_01215,47.5,54694.62,13,4327.08,0.1186562807776683,0.8012102275662436,0,0.1295663348104577,0.7299649754790414,409.2504078192069,122.77512234576206,0,0,0
INV_01216,28.3,56725.95,10,5837.52,0.1108674052250921,0.959922358257234,0,0.1028015558093623,0.7276794107994842,436.6848809666717,131.0054642900015,0,0,0
INV_01217,37.8,84098.68,39,9115.98,0.1565754038224235,0.8673105102144661,0,0.219050949050949,0.713738310843359,1425.238388683498,427.5715166050494,0,0,0
INV_01218,26.6,66224.34,4,6800.44,0.0932139553350081,0.635547108413116,0,0.0873285230949503,0.732057271497148,434.7485952885519,130.42457858656556,0,0,0
INV_01219,56.5,29124.6,1,4020.3,0.1124607109898607,0.6028153875235317,0,0.1261649742662401,0.7298394951331291,370.1899521646033,111.05698564938099,0,0,0
INV_01220,23.1,51009.8,12,4810.94,0.1193166244650564,0.5445107086490679,0,0.1179185102129928,0.7095207216549722,402.5103089749519,120.75309269248557,0,0,0
INV_01221,38.1,61981.88,6,3943.83,0.0995010742366368,0.3177046451986186,1,0.1145171496687752,0.7080172524953184,319.7662004786847,95.92986014360541,0,0,0
INV_01222,41.3,69422.46,11,7128.96,0.1039541496627815,0.9502776889359472,0,0.127337662489288,0.7305620410454466,663.1933372251156,198.95800116753466,0,0,0
INV_01223,39.1,49453.51,86,5125.98,0.3865647111846465,0.9078737143190898,0,0.2857080846698294,0.713050764333561,1044.2870366500474,313.2861109950142,0,0,0
INV_01224,33.1,41020.58,9,4413.24,0.1204896689485434,0.7824844409036233,0,0.1295663348104577,0.7173014372931423,410.15822069588233,123.04746620876469,0,0,0
INV_01225,33.7,86595.39,25,9766.52,0.1201689496747237,0.7932990191185801,0,0.132332667484293,0.710212874928529,917.9001728514935,275.370051855448,0,0,0
INV_01226,35.4,44185.1,6,2466.05,0.1117713496689465,0.7826673997777205,0,0.1145171496687752,0.7268239467315614,205.25872898962072,61.57761869688621,0,0,0
INV_01227,33.5,73058.58,8,7067.37,0.0960018851703951,0.7045202004913416,0,0.0979722012998903,0.724551223164419,501.6834666358823,150.5050399907647,0,0,0
INV_01228,44.6,83197.24,6,7397.07,0.0864509304834419,0.5259750594796995,0,0.0832354552464182,0.7193143411328684,442.8807529081074,132.86422587243223,0,0,0
INV_01229,57.1,60228.99,17,4814.87,0.1231242364840456,0.845637632754706,0,0.1389854870867529,0.7584086239397321,507.52481551065154,152.25744465319545,0,0,0
INV_01230,29.4,38976.35,6,3825.34,0.1156050871796348,0.8313989568932094,0,0.1303696303696303,0.7130220386409002,355.589910240702,106.6769730722106,0,0,0
INV_01231,21.3,66447.09,26,7346.53,0.1390709238742919,0.818712215172708,1,0.132332667484293,0.7225888922935927,702.4907410050546,210.74722230151636,0,0,0
INV_01232,34.1,46921.38,23,4993.08,0.1490277235714153,0.6657624698224945,0,0.1389854870867529,0.7142218478955248,495.6454331065904,148.6936299319771,0,0,0
INV_01233,60.8,159498.89,11,15262.37,0.0566761735696894,0.4850464900145007,0,0.0435980640132817,0.7622215211531134,507.18965794454635,152.1568973833639,0,0,0
INV_01234,27.0,80681.8,1,7922.71,0.0799904027601017,0.894534708393211,0,0.0824991685854782,0.7235020039098354,472.89320056688916,141.86796017006674,0,0,0
INV_01235,51.4,79156.22,1,8845.52,0.08081439162843,0.9026906379585032,0,0.0824991685854782,0.7288056818989352,531.8445220653364,159.55335661960092,0,0,0
INV_01236,51.8,93865.64,16,10069.69,0.0971317925969801,0.8821736596492092,0,0.10620291635358,0.7387022932772953,789.9907220569446,236.99721661708338,0,0,0
INV_01237,29.5,24097.03,37,1856.93,0.216385763461384,0.7395477551650355,0,0.1981416860529522,0.7168021903549266,263.73678671656677,79.12103601497003,0,0,0
INV_01238,40.7,51079.49,19,4490.45,0.135275601208852,0.8613077906844938,0,0.127337662489288,0.7224270196803679,413.0862308189544,123.92586924568631,0,0,0
INV_01239,51.3,91079.64,12,7391.48,0.0918185200346644,0.3501673069367307,0,0.10620291635358,0.7272159788881498,570.8621670083941,171.2586501025182,0,0,0
INV_01240,31.2,41024.8,43,3673.07,0.2163947364714694,0.9107900690034132,0,0.1897323946839955,0.7028340064247355,489.80527697667435,146.9415830930023,0,0,0
INV_01241,33.0,27600.11,5,1024.22,0.1221486976363076,0.7443980623441333,1,0.1626265890971773,0.7197396826756255,119.88373180069476,35.96511954020843,0,0,0
INV_01242,29.2,57252.9,9,7792.36,0.1084783219151618,0.8638054350203959,0,0.0880648097558903,0.7216623586943556,495.2283095803491,148.56849287410472,0,0,0
INV_01243,24.9,35301.5,17,2675.03,0.1441704967466043,0.4574958128409671,0,0.1295663348104577,0.7030244792935634,243.66394869561282,73.09918460868384,0,0,0
INV_01244,28.5,37099.07,7,4818.89,0.1191618219356532,0.821054581363462,0,0.1261649742662401,0.7164375689622596,435.57622616271595,130.67286784881478,0,0,0
INV_01245,22.8,49349.0,122,6753.01,0.5698541282652051,0.7660966232968113,0,0.5600229166918566,0.6950267294628454,2628.480134432546,788.5440403297638,1,0,1
INV_01246,35.3,31101.46,13,3326.35,0.1378970606405484,0.852670768133962,0,0.1295663348104577,0.7067764400732299,304.60861477935816,91.38258443380745,0,0,0
INV_01247,27.3,48071.44,2,4707.13,0.101229440786758,0.6995385462439173,0,0.0880648097558903,0.7179905939742507,297.6304416019595,89.28913248058784,0,0,0
INV_01248,37.3,60747.86,4,4752.42,0.0966509409276173,0.865634550248268,0,0.0880648097558903,0.7104430310826872,297.3353016533076,89.20059049599229,0,0,0
INV_01249,19.4,139622.06,16,13457.61,0.0715074045751859,0.581021660350219,0,0.0595106628383518,0.7344441072612304,588.1952005846894,176.4585601754068,0,0,0
INV_01250,38.3,42594.15,16,5863.38,0.1352908433610269,0.2515312050713162,0,0.1179185102129928,0.7194759414720996,497.4464101688304,149.2339230506491,0,0,0
INV_01251,43.3,49857.35,83,5336.99,0.3713146078416726,0.5513132155261312,0,0.3143262411347517,0.7087599149347621,1188.9844518796324,356.6953355638897,0,0,0
INV_01252,18.0,71583.58,19,7186.71,0.1186914724154114,0.405500341149631,1,0.1408663279166876,0.7218002119152993,730.72559454277,219.21767836283098,0,0,0
INV_01253,38.7,45469.07,22,5859.03,0.1477628059057278,0.7430544699842334,0,0.1391218755210136,0.7161493636090164,583.7471266628748,175.12413799886244,0,0,0
INV_01254,47.3,39886.92,5,4684.98,0.1128460515758753,0.8098207766928769,0,0.1295663348104577,0.7292114523355271,442.6427908975301,132.79283726925902,0,0,0
INV_01255,22.9,91696.83,3,9021.81,0.0771506629022405,0.666407915476876,0,0.0824991685854782,0.712209833577207,530.0919562008854,159.02758686026561,0,0,0
INV_01256,51.7,114164.78,19,11632.73,0.0898114969483215,0.787786516909271,0,0.0989763476924151,0.7282129167870771,838.4389589430061,251.53168768290183,0,0,0
INV_01257,39.2,45203.23,41,3752.26,0.2044741136496115,0.4793529817262951,0,0.1897323946839955,0.7097182024132934,505.26632662215945,151.57989798664784,0,0,0
INV_01258,27.9,39456.28,18,3384.59,0.1429738160227272,0.8847666237804612,0,0.133770990913848,0.7100526114480843,321.4833906343738,96.44501719031213,0,0,0
INV_01259,34.4,37000.81,12,3493.78,0.1304959352067061,0.8104432534733962,0,0.1295663348104577,0.7126871168959845,322.6165452076676,96.78496356230029,0,0,0
INV_01260,40.6,72881.78,18,7845.65,0.1155786521036789,0.8372171186523245,0,0.1130891557035208,0.7268065615252469,644.8648885202017,193.4594665560605,0,0,0
INV_01261,35.8,99203.18,13,8672.96,0.0886400128167203,0.4643862247553237,1,0.092290516861409,0.7102832410796749,568.5334076068847,170.5600222820654,0,0,0
INV_01262,40.4,64920.16,4,6568.26,0.0940223629794537,0.395013831392042,0,0.0880648097558903,0.7309716564545498,422.81781188643885,126.84534356593164,0,0,0
INV_01263,25.8,74225.09,28,7032.65,0.1372157963697188,0.8550565171096481,0,0.1391218755210136,0.7173160683628957,701.8187831526456,210.54563494579367,0,0,0
INV_01264,36.7,88114.13,16,7910.48,0.1008792852302694,0.9764928504630312,0,0.1060179727999797,0.7125969266221839,597.6215884084406,179.28647652253218,0,0,0
INV_01265,20.9,115878.54,11,11203.36,0.0763217198640517,0.8331706181011463,0,0.0734161236027793,0.7151264673977703,588.1967130595389,176.45901391786165,0,0,0
INV_01266,33.9,66066.8,17,4285.28,0.1185935208562181,0.6225832397672115,0,0.1179185102129928,0.7148142836982148,361.2055458971682,108.36166376915045,0,0,0
INV_01267,26.0,44298.26,6,3672.24,0.1116893099776469,0.9214976065043264,1,0.1145171496687752,0.7172354240852727,301.622210110688,90.4866630332064,0,0,0
INV_01268,27.6,76808.61,12,6581.37,0.1008895605633121,0.6686967394888574,0,0.101373561844108,0.7329254352949364,488.9909335671614,146.69728007014842,0,0,0
INV_01269,47.4,93531.67,20,9073.25,0.1048374763743258,0.9343487070477192,1,0.1530507868663384,0.7249191335997247,1006.6720410663413,302.0016123199024,0,0,0
INV_01270,45.9,47392.22,6,2459.43,0.1094664967458089,0.8882136505252355,0,0.1295663348104577,0.7266476239605878,231.55304559531956,69.46591367859587,0,0,0
INV_01271,41.1,23894.59,28,2580.35,0.1867994423691125,0.4648578788266768,0,0.1766918888767628,0.708804863211637,323.16321494936506,96.94896448480951,0,0,0
INV_01272,24.1,43757.39,15,5285.16,0.131920657581557,0.498589756216218,0,0.1388035562483883,0.7220840677840059,529.7201524552903,158.91604573658708,0,0,0
INV_01273,31.8,31000.9,40,2982.79,0.218328869718273,0.3862002098837162,0,0.2201258130370792,0.696561316886133,457.35454994714615,137.20636498414385,0,0,0
INV_01274,47.1,44752.8,38,4974.07,0.1951123341199636,0.947919820102485,0,0.1702959487769614,0.7236740351396506,612.9982011428405,183.89946034285214,0,0,0
INV_01275,36.4,51518.95,14,4639.16,0.123315642714881,0.50281378922679,1,0.1179185102129928,0.718166166365029,392.8676562524567,117.860296875737,0,0,0
INV_01276,58.2,68192.21,5,5264.6,0.093743000477486,0.9547853433268276,0,0.0997126343533551,0.7709352635000903,404.70025770350946,121.41007731105283,0,0,0
INV_01277,38.9,73822.31,27,7383.92,0.1351365404165339,0.5088160678815551,0,0.1439804920817579,0.7169365983498517,762.2042871032791,228.6612861309837,0,0,0
INV_01278,36.9,46070.42,11,5287.42,0.1209511654722425,0.7968217275677073,0,0.1295663348104577,0.7228602772665554,495.2110684117886,148.56332052353656,0,0,0
INV_01279,31.9,70396.81,19,5715.29,0.1196013291278228,0.8545560715033013,0,0.1179185102129928,0.7223553657464191,486.82307882560576,146.04692364768172,0,0,0
INV_01280,36.3,67628.16,3,6297.59,0.0906369352757647,0.6206222820623224,0,0.0979722012998903,0.7299192775139239,450.35198641824917,135.10559592547474,0,0,0
INV_01281,33.5,67061.66,20,6459.05,0.1244194268967948,0.6525747926404214,0,0.1179185102129928,0.7252847650313583,552.4070150894778,165.72210452684334,0,0,0
INV_01282,42.1,37842.7,10,6635.68,0.1252125699777767,0.8271301959496036,0,0.1179185102129928,0.7258894258090381,567.9863359593121,170.39590078779364,0,0,0
INV_01283,44.6,77362.28,9,7959.6,0.0950669436940956,0.7937017499319448,0,0.0880648097558903,0.7221794426559301,506.2193785696998,151.86581357090995,0,0,0
INV_01284,27.1,58993.25,79,3993.75,0.3372007272721081,0.8149814135873596,1,0.2977777777777777,0.70943474671406,843.6952725296958,253.1085817589087,0,0,0
INV_01285,21.7,52183.76,12,3065.53,0.1184184097855204,0.549805747821798,0,0.1179185102129928,0.7101028183761409,256.68990580276204,77.0069717408286,0,0,0
INV_01286,18.0,39251.5,23,4655.65,0.1562738281614409,0.5037481519964359,0,0.1481851481851482,0.7092101614499481,489.28280327297057,146.78484098189116,0,0,0
INV_01287,40.1,45518.0,20,7036.83,0.1426012174552077,0.4825100782623351,0,0.1274740509235488,0.7280768300086948,653.0945458874736,195.9283637662421,0,0,0
INV_01288,24.0,83349.55,3,8053.98,0.0816056467560667,0.6602021681115182,0,0.0824991685854782,0.7206407156982771,478.82731214069014,143.64819364220705,0,0,0
INV_01289,18.0,70228.46,28,6682.03,0.1407089569964017,0.7721664900459433,0,0.1481851481851482,0.7248071522812957,717.6878106601374,215.30634319804122,0,0,0
INV_01290,38.9,40936.64,8,4524.44,0.1183857055555341,0.9662814318510904,0,0.1295663348104577,0.7182930905975359,421.07426158678606,126.32227847603582,0,0,0
INV_01291,59.9,57323.74,33,4934.08,0.1663039829418502,0.528691511392795,0,0.1530507868663384,0.7272022778964063,549.1575819900203,164.74727459700608,0,0,0
INV_01292,34.9,68669.41,19,4322.79,0.1209364335848584,0.8376289335395365,0,0.1179185102129928,0.7142334426544882,364.0711814775045,109.22135444325136,0,0,0
INV_01293,43.4,42157.97,8,5253.06,0.1174576950620522,0.6477490228704078,0,0.1295663348104577,0.7209081877901805,490.6643366615981,147.19930099847943,0,0,0
INV_01294,35.8,76688.05,9,7055.62,0.0954915099908385,0.7818509587048982,0,0.0979722012998903,0.7251031575615072,501.2309097695433,150.369272930863,0,0,0
INV_01295,34.0,25994.54,27,3649.57,0.1813985104113968,0.8619618294838758,0,0.1676215940921823,0.7038371399080865,430.5700766398165,129.17102299194494,0,0,0
INV_01296,44.2,76338.66,16,6872.88,0.1089538195067931,0.8259631922054721,0,0.1174611616543785,0.7225750874504948,583.3323164774312,174.99969494322934,0,0,0
INV_01297,32.1,73793.79,23,7501.16,0.1258070365525053,0.910710981552486,0,0.1274740509235488,0.7157257295240871,684.3792699862444,205.31378099587332,0,0,0
INV_01298,37.7,61540.03,4,7008.84,0.0961468703034904,0.5512389518685795,0,0.0873285230949503,0.7225626185737969,442.26009115038835,132.6780273451165,0,0,0
INV_01299,38.2,48530.82,31,5923.43,0.1695167792871617,0.5343147208135967,1,0.1659669444479571,0.7106913423646123,698.6760944421452,209.60282833264355,0,0,0
INV_01300,28.3,35934.6,8,3826.45,0.1222529266438993,0.5465416660709593,0,0.1261649742662401,0.7141553308987438,344.7684597283588,103.43053791850762,0,0,0
INV_01301,44.9,54952.86,20,5678.52,0.1343801269971492,0.7037112591797321,0,0.1389854870867529,0.7181802929614984,566.8107742694958,170.04323228084874,0,0,0
INV_01302,33.3,66520.32,3,7271.74,0.0913061750102591,0.3742706928609575,0,0.0824991685854782,0.7242638677394857,434.4949505752745,130.34848517258234,0,0,0
INV_01303,27.4,77530.56,8,8217.23,0.0932039418832529,0.9501832651116604,0,0.0832354552464182,0.7292314825602184,498.76872339919083,149.63061701975724,0,0,0
INV_01304,40.4,38626.6,21,2571.48,0.1514992347515316,0.7945452510175298,0,0.1481851481851482,0.7126952479182538,271.5761909330636,81.47285727991907,0,0,0
INV_01305,26.0,44852.32,7,3213.15,0.1133440194134144,0.7281601709633023,0,0.1145171496687752,0.7129129992303993,262.32402288271874,78.69720686481561,0,0,0
INV_01306,35.3,45545.71,43,2445.51,0.2108471241061007,0.8313510167394518,0,0.2120305749418411,0.7238018159321787,375.3078103441784,112.59234310325351,0,0,0
INV_01307,34.9,28606.22,22,3627.13,0.1639574823544506,0.6036203601973065,0,0.1627629775314381,0.702676428129353,414.83379783001374,124.45013934900412,0,0,0
INV_01308,45.9,96181.53,41,9222.42,0.1504646134877628,0.9704220207445908,0,0.1428412856984285,0.701877812801643,924.6133533271465,277.38400599814395,0,0,0
INV_01309,39.7,101071.68,11,10927.37,0.0843050729153163,0.9431448106166024,0,0.0734161236027793,0.7180686523182678,576.0670912287625,172.82012736862873,0,0,0
INV_01310,34.7,37053.74,1,4109.08,0.1068077159397699,0.1726826601015196,1,0.1261649742662401,0.7128761647072782,369.57066742578553,110.87120022773566,0,0,0
INV_01311,43.2,123902.33,18,11387.81,0.0825881232579408,0.94363508894182,0,0.0824991685854782,0.6939502336093848,651.9557359941488,195.5867207982446,0,0,0
INV_01312,48.9,49241.94,9,4803.97,0.1142689152871313,0.8127719700682516,1,0.1295663348104577,0.7314204902715388,455.26009308716147,136.57802792614842,0,0,0
INV_01313,40.6,76950.29,12,7240.21,0.1007957188363917,0.7991252838603451,0,0.101373561844108,0.7306736698505718,536.2895403076544,160.88686209229633,0,0,0
INV_01314,35.1,74509.41,23,6841.72,0.1252332300789407,0.6425150589607664,0,0.1274740509235488,0.7173880053583591,625.6640402394613,187.6992120718384,0,0,0
INV_01315,21.9,22349.35,25,3150.22,0.1792392936869543,0.5695843468954593,1,0.2011502868353082,0.7051971617029029,446.86063289324744,134.05818986797422,0,0,0
INV_01316,24.3,56086.7,1,8119.41,0.0942503238022076,0.8416529421935125,0,0.0873285230949503,0.7213707546779569,511.4923222093755,153.44769666281266,0,0,0
INV_01317,31.9,36066.59,30,4722.86,0.1796644679168148,0.7006591548277495,0,0.1514719442641986,0.7050687359109379,504.39262696480756,151.31778808944227,0,0,0
INV_01318,28.9,24635.35,14,2436.58,0.1461635689940562,0.8114476429443821,0,0.1391218755210136,0.7118596960173087,241.307324107721,72.39219723231629,0,0,0
INV_01319,33.1,59952.43,17,7254.75,0.1233425222393747,0.925265149820781,0,0.1179185102129928,0.7206157150753514,616.4646299686298,184.93938899058892,0,0,0
INV_01320,35.6,71484.22,8,8861.32,0.0970046362851045,0.8391949742792949,1,0.0832354552464182,0.7236521631434715,533.7484709829729,160.12454129489186,0,0,0
INV_01321,40.3,41255.15,11,2733.14,0.1247412795587408,0.6248342928227121,0,0.1389854870867529,0.7203028968727777,273.6191522709553,82.08574568128658,0,0,0
INV_01322,34.3,58004.58,25,7025.31,0.1440596138562812,0.7109493333022424,1,0.1274740509235488,0.7176732396132403,642.708483789487,192.8125451368461,0,0,0
INV_01323,39.9,98695.4,30,10639.22,0.1217320143054095,0.8904515797728053,0,0.1439804920817579,0.706502295398835,1082.2485687115877,324.6745706134763,0,0,0
INV_01324,35.6,49129.73,10,6101.09,0.1164567233907096,0.8082280747397128,0,0.1179185102129928,0.7250495334690299,521.623432454781,156.4870297364343,0,0,0
INV_01325,18.0,30698.14,24,3883.1,0.1675464486545031,0.878809398953128,0,0.1676215940921823,0.7079410969363882,460.7927802114554,138.23783406343662,0,0,0
INV_01326,25.6,81003.55,6,7872.63,0.0877249606129001,0.8311882989821258,0,0.0832354552464182,0.7168458990296461,469.7361728571257,140.9208518571377,0,0,0
INV_01327,33.6,45721.27,36,6605.0,0.187636846570178,0.7271800684159165,0,0.178441361416756,0.71318885185319,840.5680837831395,252.17042513494184,0,0,0
INV_01328,22.9,39979.1,19,4337.51,0.1450446496361037,0.402558474947669,0,0.133770990913848,0.7054312059526753,409.31447254129614,122.79434176238884,0,0,0
INV_01329,41.0,47525.01,30,4318.17,0.167656657891521,0.6830649630538755,0,0.1439804920817579,0.7132400890103072,443.4443592628201,133.03330777884602,0,0,0
INV_01330,50.3,46766.74,13,5182.65,0.124847724600603,0.734202263001183,0,0.1295663348104577,0.7349653658953846,493.52701265634425,148.05810379690328,0,0,0
INV_01331,47.2,26649.26,6,3637.32,0.1251353160779204,0.5984537009898666,0,0.133770990913848,0.7175220891573331,349.12321660617977,104.73696498185393,0,0,0
