invoice_id,age,annual_income,days_past_due,outstanding_amount,true_pd,true_lgd,default_flag,pred_pd,pred_lgd
INV_01762,35.8,56395.83,1,4266.9,0.0940577261583994,0.5580462692371702,0,0.0993230550566888,0.7154643787140985
INV_01763,19.0,29640.42,35,3650.88,0.2028483924667725,0.7999585096136214,0,0.18973239468399558,0.7102002855785174
INV_01764,32.5,26695.36,4,3268.45,0.1206544354945995,0.4944829265540751,1,0.13036963036963037,0.7036217717620414
INV_01765,26.6,57901.41,5,5246.45,0.1003274977061309,0.7830936264986835,0,0.0880648097558903,0.7257570923362868
INV_01766,56.7,99896.96,9,10990.24,0.0818181045079277,0.6019902324339025,0,0.06782900439622347,0.7486488581268247
INV_01767,33.2,81011.02,32,8844.3,0.1411577591245628,0.8853962920273714,0,0.1481851481851482,0.7149473300558569
INV_01768,36.2,75069.43,20,7197.98,0.1181855159179156,0.4827433812625787,0,0.11308915570352089,0.7194345964268527
INV_01769,40.5,60388.13,7,5617.05,0.1024292602090266,0.867397829913606,0,0.11405980111016083,0.7304463144239546
INV_01770,35.4,31371.1,4,4234.34,0.1170772231495676,0.7271771043631186,0,0.12956633481045776,0.7160096067391533
INV_01771,52.0,23680.11,3,2600.03,0.1208038986774828,0.5372636326931634,0,0.11142822821276806,0.7107814241718178
INV_01772,28.8,177448.64,4,18789.56,0.043625420890063,0.3037873123048752,0,0.02519288301054952,0.7072075682852712
INV_01773,36.9,49162.8,41,2527.31,0.1998092707412063,0.4194778250122269,0,0.21203057494184116,0.7216007984647724
INV_01774,27.6,41434.31,52,4241.92,0.2489489679661612,0.9363720106261648,0,0.21762091744193693,0.7042343643184349
INV_01775,21.8,55898.34,69,4012.43,0.2974708089750859,0.7140373939366724,0,0.24788726126760277,0.7051559246340511
INV_01776,28.9,34953.44,37,3469.56,0.2032408350911488,0.6629325521256428,0,0.19409808549036436,0.6993496746887771
INV_01777,34.6,43577.33,44,5071.55,0.2167293387566319,0.6599151962060235,0,0.22166451800452483,0.7016346568808429
INV_01778,30.7,127838.56,34,14523.0,0.1084620029585534,0.3874223821704367,0,0.11023459299321368,0.7189385766339501
INV_01779,28.1,64083.84,64,5470.22,0.2645875662114333,0.7387379499994132,0,0.2658197507190796,0.7156007215651026
INV_01780,20.9,71785.28,38,6652.82,0.1659507800479632,0.7080356580976122,1,0.18812126071992044,0.7212558363177469
INV_01781,34.2,51238.68,13,5028.33,0.121321943324154,0.6697614475779496,0,0.11746116165437852,0.7224970077265038
INV_01782,20.0,93011.41,8,8326.61,0.0840757034103015,0.7961967120908783,0,0.09797220129989032,0.7236810851836343
INV_01783,42.6,91688.42,18,10147.4,0.1022596223408909,0.5986998372933208,0,0.11308915570352089,0.7128514198104221
INV_01784,35.8,48557.37,19,4785.64,0.1374453123649051,0.8287275440363359,1,0.13863662959503828,0.7093586280869141
INV_01785,20.4,54215.54,18,5543.51,0.1302642613258581,0.7563246939829615,0,0.11791851021299289,0.7208716223428455
INV_01786,31.9,101345.45,25,10754.72,0.1092347856974758,0.7545068500444395,0,0.127503312974821,0.7005033880731207
INV_01787,27.5,55777.03,25,5505.99,0.1460777432604059,0.9010713590596552,0,0.12733766248928802,0.7238520793937788
INV_01788,38.2,45969.27,2,3779.39,0.1026351895539476,0.6966292954878508,0,0.1145171496687752,0.7132788763832927
INV_01789,48.4,47482.77,7,4685.26,0.1114272067196099,0.8342124449285235,0,0.12956633481045776,0.73159836252551
INV_01790,18.0,43434.52,45,3487.27,0.2204291601517439,0.8458045621863931,1,0.3024214792299899,0.706398377928945
INV_01791,36.2,55441.77,18,5652.16,0.1292527478163463,0.9691699849053856,0,0.11791851021299289,0.7191416476085445
INV_01792,33.4,44062.29,8,5403.17,0.116023299537193,0.8426416943627976,1,0.12956633481045776,0.7223083428694673
INV_01793,41.7,55371.31,39,4362.15,0.1863236414101838,0.5179899773482985,0,0.17466163958333017,0.7104952757300468
INV_01794,37.1,38996.88,6,2367.32,0.1155897567807467,0.4120185402762832,0,0.12212316631638316,0.7263573903250752
INV_01795,27.5,64733.41,11,6522.59,0.1071883726275,0.6727626071655304,0,0.11424868785366941,0.7319552975923971
INV_01796,31.8,69563.16,7,6188.52,0.0964293492180976,0.8832754115307341,0,0.10280155580936233,0.7278999820668532
INV_01797,27.0,75797.05,42,7611.45,0.173441085258648,0.7321158626536128,0,0.24042537945410722,0.7202536660283707
INV_01798,45.8,70212.93,27,7341.7,0.138247898759441,0.8268848893756255,1,0.15725544296972868,0.7157363014908421
INV_01799,35.2,89239.09,13,6780.22,0.0946988058082421,0.8773890057906204,0,0.101373561844108,0.7194671624766171
INV_01800,54.0,57556.36,54,6445.49,0.2349153697573912,0.5002607002754788,0,0.24788726126760277,0.7264119411427804
INV_01801,34.4,55138.29,53,4344.16,0.2343847858725525,0.9057231179876132,0,0.24788726126760277,0.7009050398556905
INV_01802,27.9,41169.56,25,4094.61,0.1598972617211038,0.7459043018507273,0,0.13912187552101368,0.7123419269035337
INV_01803,19.9,79526.83,45,7293.3,0.1784588804217358,0.7365696812890786,0,0.21439765190739232,0.7172808775483753
INV_01804,18.0,42314.27,26,3679.47,0.1615505344391873,0.8987623388890726,0,0.14398049208175792,0.7104730038723958
INV_01805,19.2,26420.29,20,4335.99,0.1605231052418576,0.909591936471654,0,0.16762159409218233,0.7093941867808455
INV_01806,37.7,40333.24,11,4352.59,0.1254784337058605,0.6252878949130372,1,0.1431901431901432,0.7144794795458073
INV_01807,40.1,82702.96,7,9174.98,0.0883837668749916,0.8290698531110912,0,0.07415241026371933,0.7315256171111966
INV_01808,19.2,74242.81,2,7575.22,0.0851129333928304,0.9275778056619898,0,0.0873285230949503,0.7196498159350105
INV_01809,44.0,61389.33,33,6758.95,0.1622269545412044,0.6789463644346888,0,0.15725544296972868,0.7136496761430011
INV_01810,30.2,157145.37,3,16131.92,0.0492748357092536,0.2992743396063917,0,0.02519288301054952,0.7165467369850198
INV_01811,36.5,64888.63,11,6743.32,0.107079903076059,0.8337928752057023,1,0.11746116165437852,0.7266531272218755
INV_01812,51.1,37573.18,6,4864.47,0.1166572201492164,0.8716219228324394,0,0.1261649742662401,0.7227812208705136
INV_01813,44.0,36234.95,13,3780.0,0.1334991856418013,0.743206422920605,0,0.1431901431901432,0.7098018701429534
INV_01814,32.3,70161.6,8,9301.31,0.0978542615693287,0.9618178483612382,0,0.08323545524641829,0.7223119361824252
INV_01815,26.1,109709.54,36,11931.49,0.1264324334037573,0.6316306876299003,0,0.11069194155182806,0.708082913031114
INV_01816,18.0,54784.23,77,4338.88,0.3348602803325596,0.8387487134443726,0,0.2658197507190796,0.7078994254936454
INV_01817,27.8,65875.26,57,6410.98,0.2351105393481767,0.905496446702253,0,0.2519308618301907,0.723771323637027
INV_01818,32.9,67615.44,20,7158.62,0.1239793877588937,0.8723373210948414,0,0.11791851021299289,0.7227646576684507
INV_01819,25.1,160592.23,78,16103.72,0.191762344857418,0.7872525208993273,0,0.11791851021299289,0.719365467820589
INV_01820,33.7,86529.19,11,9339.79,0.0928765468242022,0.5596112376747603,0,0.09797220129989032,0.7134576808145491
INV_01821,35.8,97848.91,15,10581.91,0.0928582611972334,0.8583529797400715,0,0.08249916858547829,0.7079437074081194
INV_01822,32.8,36964.28,6,2336.84,0.1171163625872777,0.3616584914898982,0,0.1145171496687752,0.7289356872686236
INV_01823,28.5,42248.78,46,5505.96,0.2255018852644871,0.8955112496275353,0,0.19814168605295226,0.7117714939784162
INV_01824,36.7,40857.43,4,3588.93,0.1101017492752872,0.6861867460602366,0,0.1145171496687752,0.7152944883685929
INV_01825,39.4,49007.51,19,4304.85,0.1370559343664947,0.8559893582325064,1,0.12956633481045776,0.7228956503636311
INV_01826,24.1,56852.14,33,5086.09,0.1667821806298624,0.8817301133293928,0,0.14398049208175792,0.7203656450676296
INV_01827,49.1,63594.9,19,7168.07,0.1249330369211506,0.604930306949605,0,0.13912187552101368,0.7356068720169854
INV_01828,34.0,52949.45,2,5027.88,0.098033133106092,0.6757929881926851,0,0.0961105812559797,0.7198153163065808
INV_01829,35.2,40461.59,19,3382.61,0.1446081205818737,0.6823798382247739,0,0.1532074368208822,0.707376656601014
INV_01830,42.1,34001.52,30,2976.19,0.1818986018569537,0.3732644397993117,0,0.16540085560952333,0.7035004295286691
INV_01831,37.3,66873.33,5,4892.64,0.0945647062485671,0.7695384428131015,0,0.0880648097558903,0.7176698053257327
INV_01832,44.5,76946.47,27,6852.48,0.132491344437117,0.7829083342838354,0,0.1530507868663384,0.7185291442251356
INV_01833,37.9,50003.21,43,3760.74,0.2054800734668381,0.7351361523980032,0,0.18973239468399558,0.703827321024401
INV_01834,28.9,27594.55,87,2490.29,0.4300919880293127,0.6566720905358545,0,0.2739149888143177,0.6887749469107424
INV_01835,38.6,86061.24,11,9270.32,0.0931649453835431,0.4564739851538227,0,0.08888915631719135,0.7145793879782671
INV_01836,23.6,49022.75,1,5456.15,0.0987486859287043,0.9706954492421336,0,0.0880648097558903,0.7205443006125476
INV_01837,36.1,30397.89,11,4296.54,0.1336615614638373,0.5832338952784707,0,0.14332653162440395,0.7162244077910226
INV_01838,34.7,54456.61,22,6479.64,0.1396847189690792,0.705956000652906,0,0.12733766248928802,0.7191958095477264
INV_01839,32.9,89189.74,45,8390.38,0.1683436377200467,0.660408976034798,0,0.24042537945410722,0.704254107714093
INV_01840,33.7,45131.41,56,4532.21,0.2594634779601333,0.7136496998808876,0,0.2962642256308758,0.6984893065591361
INV_01841,18.0,22441.45,49,2211.59,0.2636006480629639,0.8846963553244634,0,0.2739149888143177,0.7183090900369545
INV_01842,29.5,47856.65,22,2634.61,0.1455798960778322,0.7393263273328045,0,0.14332653162440395,0.7125784297313862
INV_01843,35.9,39615.33,23,2744.27,0.1559237113171198,0.7508427549852523,0,0.1514719442641986,0.7058918256768885
INV_01844,36.6,59268.68,1,5759.58,0.0922846293110437,0.6552881920319447,0,0.0953742945950397,0.7210420365170133
INV_01845,24.7,55070.42,10,5334.15,0.1120651799513371,0.4833905198721076,0,0.11084732730945172,0.7239331425859119
INV_01846,47.7,43421.24,48,4854.45,0.2312592299919298,0.7900966238151375,0,0.21325522663556815,0.7175184063076107
INV_01847,26.3,42282.08,24,4691.85,0.1560735140390692,0.8319319927425579,1,0.14398049208175792,0.7145904120651898
INV_01848,44.7,103174.56,13,8546.76,0.0863242038532252,0.4400744027238704,0,0.08323545524641829,0.709920087286092
INV_01849,39.3,69962.1,3,7514.81,0.0892414471177096,0.5704910392193994,1,0.0873285230949503,0.729508427378544
INV_01850,28.5,68840.74,6,7062.66,0.0951009016695433,0.7893132994616741,0,0.08323545524641829,0.7293030976165918
INV_01851,52.8,83509.39,17,8974.31,0.1059081560362003,0.8640157534302274,0,0.11791851021299289,0.7474897782310659
INV_01852,23.1,48834.64,46,5950.33,0.2172105090508319,0.6534531066335072,0,0.18280705222312488,0.7085361120050788
INV_01853,44.2,118124.51,3,11669.57,0.0644791421547749,0.8266687315852348,0,0.06782900439622347,0.6851206714066989
INV_01854,45.0,63915.07,4,7637.09,0.0946496581375583,0.4238428590297319,1,0.0880648097558903,0.71677567023272
INV_01855,28.3,57853.0,22,4895.9,0.1367296952708154,0.7394017397756151,0,0.1389854870867529,0.717617088829824
INV_01856,48.9,63519.77,7,5406.24,0.1003450649114163,0.6590006595295418,0,0.11405980111016083,0.7360046632442208
INV_01857,32.5,47782.7,4,5207.04,0.1052419146316447,0.534581457027911,0,0.0961105812559797,0.7220935418175979
INV_01858,37.9,40394.15,4,3670.65,0.1104337736987669,0.655388140983049,0,0.1145171496687752,0.7135981268301167
INV_01859,37.6,93755.89,14,9637.22,0.0936430307989124,0.7161365131988932,0,0.08888915631719135,0.7136751638690548
INV_01860,33.7,32887.02,18,5281.68,0.148955343038762,0.4817080317051684,1,0.15239682640898444,0.7172199852655454
INV_01861,43.1,33924.85,47,3785.98,0.240039791484947,0.8675779690384954,0,0.18973239468399558,0.6879248397607249
INV_01862,42.9,52019.17,16,5414.09,0.1274365524001212,0.7300321153235276,1,0.11791851021299289,0.7203751839880342
INV_01863,18.0,37111.43,24,2841.92,0.1611135044951046,0.7619561705574611,0,0.1481851481851482,0.7039589513607565
INV_01864,48.0,27618.01,4,1061.82,0.1199411655798143,0.8839298122471267,0,0.1419164035536427,0.7216576470188261
INV_01865,18.4,33493.52,25,3276.81,0.1675740781554079,0.5011102622640217,0,0.1481851481851482,0.7053643944270367
INV_01866,45.3,37534.11,21,4820.28,0.1525279858486277,0.5634287978939329,0,0.16762159409218233,0.7090527734120378
INV_01867,46.3,65339.6,5,6211.02,0.0955283898492997,0.7912257991386876,0,0.10280155580936233,0.7297406475499137
INV_01868,24.1,50156.79,23,5417.14,0.1460551827343964,0.5820215678279835,0,0.11791851021299289,0.7188569153587779
INV_01869,30.9,85437.64,5,9970.26,0.0835742991562268,0.6625348326034515,0,0.07341612360277933,0.7119425620963356
INV_01870,23.9,32821.89,19,4683.71,0.1516492638865109,0.7063468005183345,1,0.13377099091384806,0.7127957211716719
INV_01871,32.9,34898.6,23,3918.68,0.1605124631731118,0.7043632903665797,0,0.16276297753143812,0.7065630412407659
INV_01872,31.9,60490.2,24,6219.13,0.1393439336170128,0.8845311157959458,0,0.13233266748429304,0.7214693905037047
INV_01873,42.8,39681.05,48,2449.47,0.2361521651647903,0.5559046106813231,0,0.21203057494184116,0.7182407453154053
INV_01874,48.1,46681.47,60,4037.95,0.2733666660350085,0.7282652096567358,0,0.2379204838589649,0.7208013537034202
INV_01875,49.0,33648.14,34,3084.06,0.1948997875010203,0.904800908780256,0,0.18540339035499123,0.712850126751545
INV_01876,29.4,32809.02,43,2428.57,0.2267447374587271,0.7176264301965287,0,0.24042537945410722,0.7189114184602439
INV_01877,32.9,39068.62,1,4155.31,0.1054116509907168,0.6105808817291724,0,0.12956633481045776,0.712872320293762
INV_01878,18.2,88068.8,10,10718.53,0.090226464680126,0.7637429944489816,0,0.09054494008556768,0.72568984764773
INV_01879,26.9,30159.85,1,4533.75,0.1117080788319315,0.9350231323259532,0,0.11791851021299289,0.7153708199211346
INV_01880,44.6,93469.03,6,9590.78,0.0807057686631995,0.766969463085899,0,0.11444938040682721,0.7076795750320412
INV_01881,51.2,83744.72,10,9153.91,0.0928531418789765,0.4303424766508228,0,0.09797220129989032,0.7313023407236507
INV_01882,22.7,43368.87,41,3608.28,0.2066624787087558,0.821964600284403,0,0.19409808549036436,0.7078532293354088
INV_01883,29.1,54971.44,15,6961.23,0.1228189798695281,0.8355502834325901,0,0.11424868785366941,0.7243285160498756
INV_01884,34.7,62890.92,21,4727.13,0.1300923142847261,0.6007899117181903,1,0.14398049208175792,0.7121210628840738
INV_01885,37.8,74911.46,10,8403.97,0.0984330484238548,0.5186150813720757,0,0.08323545524641829,0.7219558016049952
INV_01886,26.9,34883.18,19,3983.91,0.1497221932625439,0.9263724690649224,0,0.13377099091384806,0.7111207847309309
INV_01887,39.2,79384.73,34,7182.61,0.1477208357489809,0.7722842291951628,0,0.15725544296972868,0.7219199830818944
INV_01888,30.3,57093.31,8,5500.54,0.1066113151974648,0.6855688364128896,0,0.0880648097558903,0.7231717935398482
INV_01889,34.9,35859.89,54,2451.74,0.2645860435543409,0.6370877978831274,0,0.2739149888143177,0.7124835108274276
INV_01890,40.5,57392.15,5,4647.57,0.1006637885769246,0.880172361837081,0,0.10280155580936233,0.7266886633237553
INV_01891,35.1,35708.36,51,1979.78,0.2529357264038848,0.4034930369972488,0,0.24364864498865182,0.718992301668479
INV_01892,30.6,54048.11,1,6172.32,0.0955293223315647,0.5924130931839477,0,0.0880648097558903,0.7240590410991516
INV_01893,33.9,44225.0,16,5627.84,0.1339031646924542,0.3577920237181647,0,0.12956633481045776,0.7187344229826332
INV_01894,34.1,58862.2,85,3724.41,0.3656034182534518,0.8804623439242444,0,0.31432624113475177,0.7036896889547612
INV_01895,31.3,60526.55,19,7890.96,0.1274041651975551,0.6569475797676357,0,0.11791851021299289,0.7173132732339024
INV_01896,32.4,100237.15,17,10011.71,0.0948818020430086,0.711472617014673,0,0.09449370054721679,0.7053078176746774
INV_01897,51.0,72729.94,23,7562.85,0.1266642338173955,0.8576992252956647,0,0.15191700001826583,0.7324790190959526
INV_01898,40.6,66434.92,7,5171.08,0.0984389012863179,0.5216951871382841,0,0.11405980111016083,0.7329852467484851
INV_01899,32.0,27160.45,2,4036.87,0.1159984457576799,0.4922671054611052,0,0.12956633481045776,0.7070655582167421
INV_01900,42.0,86591.25,6,8859.38,0.0845127868673306,0.7303897120166062,0,0.07415241026371933,0.7145877145363174
INV_01901,31.7,45044.67,4,5643.29,0.1071402957551335,0.6237293328168851,0,0.0880648097558903,0.7220935418175979
INV_01902,46.7,33660.55,52,4586.91,0.2597174089010109,0.6031031274037516,0,0.2379204838589649,0.7133725899805353
INV_01903,38.7,142905.09,39,15625.38,0.1077899354771086,0.7573651749809537,0,0.0985867683957488,0.7241125763523335
INV_01904,33.9,39663.42,8,3318.06,0.1193599084442876,0.6195728027558074,0,0.1261649742662401,0.7083718923872752
INV_01905,39.5,106056.61,37,10397.7,0.1317499468856112,0.8124144032871221,0,0.12956633481045776,0.7044518180892682
INV_01906,19.3,63285.98,5,5716.9,0.0968324731219305,0.5162288083099579,0,0.0880648097558903,0.7183353917733305
INV_01907,23.7,70178.27,5,7912.92,0.0925176879536961,0.9108378678835524,0,0.08323545524641829,0.7238466318449507
INV_01908,23.1,54267.39,30,5759.63,0.1608954698889964,0.8947987618517763,1,0.13912187552101368,0.712447433489727
INV_01909,36.4,36234.66,8,4692.61,0.1220179108540338,0.9373661405998586,0,0.12956633481045776,0.7172183540037349
INV_01910,52.3,77038.38,2,8816.58,0.0835361252534473,0.5219165280893255,0,0.08249916858547829,0.73279978537928
INV_01911,57.3,61092.87,26,4382.03,0.1438203676144226,0.8963919365409866,1,0.1537209629343446,0.7648144619240466
INV_01912,41.4,60662.95,92,7417.06,0.3965287644665912,0.5632765386894523,0,0.3190881458966565,0.7107445062043045
INV_01913,40.0,56561.16,17,6606.98,0.1260463371083994,0.8777316452879855,0,0.11791851021299289,0.7311455995917429
INV_01914,18.0,48369.86,7,4467.76,0.110787198649063,0.6537181346428836,1,0.14398049208175792,0.7156598664847028
INV_01915,29.6,77320.34,10,8081.83,0.096882416795837,0.428306248243353,0,0.08323545524641829,0.724093954088877
INV_01916,27.1,69242.86,21,6800.62,0.1249306741353172,0.6822170892739945,0,0.1274740509235488,0.7334804561547352
INV_01917,28.8,81749.57,25,8791.01,0.1239622418202821,0.6676669940613351,0,0.13233266748429304,0.7142278131975811
INV_01918,33.3,49358.93,44,4564.5,0.2096454359025143,0.69906940144076,0,0.19814168605295226,0.7039237520746794
INV_01919,30.3,47564.38,48,5235.37,0.2259224178829549,0.943934513582122,0,0.19814168605295226,0.7064136489241679
INV_01920,18.0,42549.2,40,4322.22,0.2042740054833387,0.6321092798622091,0,0.26394821140567976,0.7085197809992301
INV_01921,42.5,57327.24,21,5300.53,0.1347613658085494,0.7076717993662243,0,0.14398049208175792,0.7186922377331322
INV_01922,24.3,27521.43,12,2942.28,0.1385562399079576,0.8171879806528038,0,0.1389854870867529,0.7021602624641697
INV_01923,37.4,182221.46,23,20928.62,0.0611903759729332,0.6292481776598463,0,0.09421476244489117,0.708961939648701
INV_01924,55.7,40687.74,22,3383.24,0.1522155796760476,0.6239841129090028,0,0.1718332723160186,0.7331442917021765
INV_01925,25.8,98411.73,5,9591.23,0.0765960344650914,0.4336489961970499,0,0.07341612360277933,0.7016828656907945
INV_01926,18.0,44604.99,15,3792.39,0.1312131986131297,0.8041373155700071,0,0.14398049208175792,0.7118835943779996
INV_01927,32.1,72218.86,5,6658.67,0.0912737291218247,0.7945110321743475,0,0.08323545524641829,0.7263016612866648
INV_01928,46.0,123728.37,46,13188.61,0.1383454918040315,0.283084373676353,0,0.08228937893006653,0.6964224756842928
INV_01929,54.6,70207.75,8,7736.66,0.0978245036398966,0.8913378542425182,0,0.0873285230949503,0.7487888647109916
INV_01930,22.7,119832.68,33,11977.4,0.112178112564615,0.7267360130622926,0,0.09904411695436317,0.6926559217491116
INV_01931,40.0,95347.83,10,10561.08,0.0859557242663108,0.7835807622652811,0,0.07341612360277933,0.7172910716704066
INV_01932,30.3,35292.15,29,4322.66,0.1774699658469469,0.7139400759416029,0,0.1514719442641986,0.7019675614844252
INV_01933,33.9,77663.12,5,7603.98,0.0880282260104626,0.8239880294289742,0,0.08323545524641829,0.7205462069984188
INV_01934,61.4,64809.62,29,4947.1,0.1481467919897499,0.8872694325578049,0,0.1530507868663384,0.7225839356696835
INV_01935,20.0,39319.28,4,4761.71,0.1112075039696204,0.7709681600990252,1,0.13036963036963037,0.7117273547601723
INV_01936,37.5,91041.08,14,9273.77,0.0953398559603393,0.5480257584398083,1,0.08323545524641829,0.7144778249181573
INV_01937,39.7,32452.83,3,3267.51,0.114161084322642,0.8979107541610221,0,0.1145171496687752,0.7183070462448281
INV_01938,45.9,87975.07,16,8331.46,0.100971460845802,0.8533532136051797,0,0.10620291635358002,0.7157587732040044
INV_01939,36.0,78187.67,35,8563.42,0.1514560079507791,0.8442426184839974,0,0.16065956515394716,0.7142725442425126
INV_01940,38.1,57906.88,29,6139.18,0.1546239358728953,0.7622365846384347,1,0.1481851481851482,0.7119944071542064
INV_01941,31.1,41538.76,2,3917.05,0.1056546287959545,0.83957690581078,0,0.1261649742662401,0.7129592479966856
INV_01942,37.7,77103.06,14,6484.85,0.1044908208412109,0.8958638995693713,0,0.11746116165437852,0.7259269033859387
INV_01943,31.6,25328.37,39,3600.77,0.2219028035534084,0.6625407640186295,0,0.19814168605295226,0.6927340094984161
INV_01944,41.2,38265.98,22,4431.5,0.1545126151598855,0.7232002126261549,0,0.15633056082494284,0.7172404221316776
INV_01945,31.3,54665.28,2,5721.93,0.0969303915571129,0.8856568057570297,0,0.0880648097558903,0.7204901021199251
INV_01946,38.8,57929.48,8,3136.17,0.106030920972309,0.4360963065533159,0,0.11791851021299289,0.7122867925668538
INV_01947,34.7,38654.35,17,3827.54,0.1411747032131338,0.496931146840941,0,0.13377099091384806,0.7047031383459601
INV_01948,46.3,39047.96,4,3663.59,0.1114035551311819,0.6804909929813587,0,0.13036963036963037,0.7167442675128898
INV_01949,34.5,71334.69,23,6514.97,0.127796014464242,0.6743539723599344,0,0.1274740509235488,0.7190220454916861
INV_01950,18.0,35686.02,21,4322.84,0.1542812979939992,0.7733189807027688,0,0.15633056082494284,0.7114755092968582
INV_01951,47.6,46301.23,5,5344.98,0.1082395259863621,0.6773409977818253,0,0.1257076257076257,0.7318860850770824
INV_01952,25.9,32396.12,16,3676.44,0.1442452173149575,0.6700144721501414,0,0.12956633481045776,0.7092780915038709
INV_01953,28.5,56106.12,34,6648.5,0.1704363173724661,0.80414917423002,0,0.14398049208175792,0.7236745097887103
INV_01954,29.0,49735.38,10,3951.24,0.1160022524238477,0.5896427878412632,0,0.11791851021299289,0.7156438506313277
INV_01955,48.7,24823.65,6,2028.71,0.1266026349032275,0.5072874498413354,0,0.1419164035536427,0.7236935853606404
INV_01956,18.0,30179.16,25,3092.71,0.1709786693253332,0.7657454970461229,0,0.16762159409218233,0.7039589513607565
INV_01957,66.4,101730.58,2,9551.06,0.0707239498555809,0.8174970001950711,0,0.0873285230949503,0.724101312809901
INV_01958,45.6,39982.73,36,4725.44,0.1941105565416496,0.4970173482200677,0,0.18973239468399558,0.7049643458892486
INV_01959,37.2,65640.17,58,6041.82,0.2391510262448096,0.7713161770414262,0,0.30623100303951367,0.7045796523811931
INV_01960,34.5,34766.16,67,4774.99,0.3216420051520104,0.69009180471765,1,0.31432624113475177,0.6916241517824402
INV_01961,37.9,109811.53,12,10049.99,0.0810274801439984,0.8574926937144546,0,0.07415241026371933,0.7099490959585937
INV_01962,40.2,27006.16,20,4832.6,0.1599472047225971,0.7799001762310309,0,0.16762159409218233,0.7216902491489979
INV_01963,41.5,96347.93,39,11664.09,0.1451182326450486,0.4745994391245989,0,0.1609719394529521,0.698437084790878
INV_01964,40.6,57833.94,6,5688.64,0.1022491994676804,0.425708636777615,0,0.11084732730945172,0.7302315133720851
INV_01965,35.9,76079.92,1,8754.16,0.0824995367231626,0.8221353350635009,0,0.08249916858547829,0.723436635306563
INV_01966,33.0,102540.79,10,9853.65,0.0819162148389645,0.9628405830563772,0,0.07341612360277933,0.703983155301838
INV_01967,33.5,62089.99,44,7222.29,0.1946513663501868,0.9584555086038608,0,0.23233014135886912,0.7108412739815124
INV_01968,33.1,125688.44,15,12392.87,0.0770874491114825,0.5805198007930678,0,0.07341612360277933,0.7027288686244129
INV_01969,46.3,101642.9,16,8878.85,0.0922621810421875,0.9031768817953784,0,0.08249916858547829,0.7146778911824757
INV_01970,40.9,74850.93,24,3952.28,0.1272321986393379,0.8496608674917276,0,0.14398049208175792,0.7118257457058783
INV_01971,18.0,93096.4,18,9040.93,0.1013192552273632,0.6964835586790638,0,0.122508307979816,0.72020959598893
INV_01972,41.6,55146.93,2,5793.76,0.0966228370596712,0.8477941863357329,0,0.0961105812559797,0.7265665133926437
INV_01973,36.9,36366.16,17,4966.93,0.1432135309588398,0.544033601603039,0,0.12956633481045776,0.7135690993765377
INV_01974,34.8,167490.6,21,16785.69,0.0651161274698419,0.6560139217810154,0,0.07341612360277933,0.7192126904895401
INV_01975,31.1,56973.04,21,6700.21,0.1350633566235661,0.7021842408496347,0,0.13912187552101368,0.7227458327068278
INV_01976,46.2,63578.13,27,5903.87,0.1441239842493219,0.7924827747059178,0,0.1530507868663384,0.7193296237120309
INV_01977,44.5,30685.25,15,2731.25,0.1432457228814356,0.5503219589055677,1,0.13912187552101368,0.7014499950740415
INV_01978,27.3,105963.61,47,11650.4,0.1572664864284124,0.6501032958312649,0,0.11069194155182806,0.7025884675198865
INV_01979,39.1,62730.65,13,3808.39,0.1126533313546751,0.7314433865487694,0,0.11791851021299289,0.7177904483538136
INV_01980,25.3,71300.83,15,7143.07,0.1105348882055998,0.8521527381630067,0,0.11746116165437852,0.7214941510280103
INV_01981,21.2,76270.72,31,7227.11,0.1428647320933014,0.9446476459253408,0,0.1481851481851482,0.720718250296397
INV_01982,28.7,39518.55,36,5312.47,0.1946415479377274,0.7232264371337279,0,0.18973239468399558,0.7166401564629499
INV_01983,43.6,104420.92,21,9913.85,0.099434651814822,0.6884504963058077,1,0.1389854870867529,0.7065483739015748
INV_01984,44.5,66107.38,3,7127.32,0.0915567623975028,0.6540698495545103,0,0.0961105812559797,0.7239703345272624
INV_01985,40.1,25192.74,9,3440.79,0.1332899256816401,0.8633122813880971,0,0.13377099091384806,0.7206563689953965
INV_01986,42.3,93293.88,1,7836.79,0.0734672638063322,0.6939335889152991,0,0.09054494008556768,0.7079650294278275
INV_01987,40.2,52698.74,8,5130.5,0.1097077762269126,0.8592763463784888,0,0.1145171496687752,0.7327723419903109
INV_01988,28.6,41298.51,17,3698.22,0.1388489657846021,0.6554445145052806,0,0.12956633481045776,0.713893739394397
INV_01989,39.3,27825.05,33,3728.8,0.1983622817616867,0.8669289448465607,1,0.17669188887676282,0.7110332866758817
INV_01990,43.0,46316.48,18,5306.73,0.1369423845066409,0.7063031820117978,0,0.12956633481045776,0.7178287870627513
INV_01991,42.5,44047.27,1,4171.52,0.1020309083021205,0.7420825065731006,0,0.1261649742662401,0.7134463424315166
INV_01992,46.9,98733.7,6,8825.96,0.0778980482228001,0.5243776137356622,0,0.08888915631719135,0.7215421626276439
INV_01993,42.1,42533.77,18,5291.52,0.1402411860858635,0.766742920402006,0,0.1389854870867529,0.721726837510725
INV_01994,38.5,29568.84,25,2889.23,0.1716115567668623,0.6342388498797438,0,0.16762159409218233,0.7055115791549688
